"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens.no.cov","sens.cov"
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.234119824396302,0.502294499412482
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.198186174580217,0.523917811755553
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.404361695474493,0.977824676328138
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.313923842649517,0.631359599083649
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.325691502021738,0.642612240142752
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.37142265150775,0.853307155445513
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.446779484666431,0.788301531635092
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.596716932667765,0.88141808999053
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.772061718046738,1.12341312322345
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.234119824396302,0.502294499412482
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.198186174580217,0.523917811755553
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.404361695474493,0.977824676328138
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.313923842649517,0.631359599083649
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.325691502021738,0.642612240142752
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.37142265150775,0.853307155445513
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.492675375905374,0.813684321238896
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.501786641516765,0.800122412513578
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.632061576950735,0.90974830916457
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.234119824396302,0.502294499412482
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.198186174580217,0.523917811755553
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.424026756290999,0.99704806268417
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.313923842649517,0.631359599083649
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.325691502021738,0.642612240142752
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.478533330400822,0.884522387898051
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.492675375905374,0.813684321238896
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.801888160832846,1.16877263329233
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.906347931882113,1.19703207253448
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.234119824396302,0.502294499412482
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.198186174580217,0.523917811755553
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.424026756290999,0.99704806268417
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.313923842649517,0.631359599083649
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.325691502021738,0.642612240142752
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.546830252028157,0.989117421754789
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.380161883906368,0.702928710674915
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.716677433655386,1.07094636455477
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.11957606352775,1.41507269560046
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.234119824396302,0.502294499412482
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.325209189855919,0.606895032403406
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.474858040053507,0.999796346607939
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.313923842649517,0.631359599083649
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.325691502021738,0.642612240142752
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.581038018733748,0.887114484992657
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.380161883906368,0.702928710674915
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.694087887376641,1.05014624002273
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.01624007478905,1.20289397818292
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.234119824396302,0.502294499412482
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.22225351682199,0.643931619497708
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.580628702749914,1.15540121714681
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.303180852248759,0.587672469335306
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.325691502021738,0.642612240142752
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.986589760611069,1.21284754223821
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.383313492924123,0.709770243017585
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.771630667740011,1.11857301331617
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.943573655299041,1.22687260166095
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.234119824396302,0.502294499412482
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.22225351682199,0.643931619497708
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.314941314590448,0.838089659776853
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.303180852248759,0.587672469335306
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.41668328771641,0.712633327179848
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.924182680986658,1.07373180369111
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.383313492924123,0.709770243017585
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.771630667740011,1.11857301331617
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.943573655299041,1.22687260166095
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.234119824396302,0.502294499412482
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.304528799611854,0.61039234288058
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.360445119603117,0.795413472721016
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.303180852248759,0.587672469335306
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.364345135662967,0.608907230906875
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.816968007787131,1.01027392183461
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.383313492924123,0.709770243017585
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.569593197943803,0.880322700808337
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.943573655299041,1.22687260166095
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.268163216665063,0.52234637970211
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.304528799611854,0.61039234288058
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.286365162168575,0.597527141559264
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.324799827075267,0.698690928416586
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.351480892613793,0.837700955741139
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.892767732590225,1.21595812637871
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.383313492924123,0.709770243017585
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.569593197943803,0.880322700808337
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",1.10042630115741,1.38847081839426
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.268163216665063,0.52234637970211
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.304528799611854,0.61039234288058
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.29165782899516,0.676471044878896
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tbr","C","all","all",0.324799827075267,0.698690928416586
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.295900382551764,0.224516504761451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.347019477429008,0.217168523729174
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.474496372289205,0.458581697316836
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.168986942387428,0.0884020241981973
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.256288382190515,0.0966022692783832
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.215031934187042,0.0413732407584085
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.308181157691061,0.233074968317317
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.356247339188489,0.26864031373681
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.268704698575368,0.194695583037747
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.295900382551764,0.224516504761451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.347019477429008,0.217168523729174
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.358855201288692,0.302579237961324
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.168986942387428,0.0884020241981973
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.342644416663797,0.240083699750975
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.36585123437093,0.161182648794272
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.308181157691061,0.233074968317317
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.358182418998041,0.274894907956766
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.268704698575368,0.194695583037747
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.295900382551764,0.224516504761451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.311069880283045,0.174604868155944
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.358855201288692,0.302579237961324
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.168986942387428,0.0884020241981973
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.213602107109265,0.0726946238155537
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.275507741446517,0.0587166689321591
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.308181157691061,0.233074968317317
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.358182418998041,0.274894907956766
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.268704698575368,0.194695583037747
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.295900382551764,0.224516504761451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.311069880283045,0.174604868155944
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.358855201288692,0.302579237961324
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.24524073122463,0.133520373760384
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.23728319781469,0.146499569622592
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.250543043675457,0.0507402199994404
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.308181157691061,0.233074968317317
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.358182418998041,0.274894907956766
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.247229080662946,0.191178658939136
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.295900382551764,0.224516504761451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.311069880283045,0.174604868155944
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.378768518484577,0.303874915657408
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.24524073122463,0.133520373760384
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.356718485920102,0.126743422651417
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.178686010701571,0.0502298803134104
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.308181157691061,0.233074968317317
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.358182418998041,0.274894907956766
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.247229080662946,0.191178658939136
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.295900382551764,0.224516504761451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.311069880283045,0.174604868155944
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.342364114056201,0.233882898856556
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.237310664508898,0.142456891560128
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.211373283824399,0.0411897554382922
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.197312503501044,0.0590579792913989
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.308181157691061,0.233074968317317
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.307439985184505,0.234107546298053
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.292698815277516,0.205637228479224
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.295900382551764,0.224516504761451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.311069880283045,0.174604868155944
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.252809870268122,0.177912340214508
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.237310664508898,0.142456891560128
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.188099065290991,0.0965494707216823
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.194396706825321,0.0566932974100572
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.308181157691061,0.233074968317317
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.403205266535531,0.305621682194807
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.284231573000373,0.201899193856747
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.295207180050993,0.210363382770096
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.311069880283045,0.174604868155944
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.194052491991215,0.054464434106675
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.252025338806599,0.156199503505549
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.178916645556844,0.0810424260109266
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.233897666752816,0.00909735928761402
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.308181157691061,0.233074968317317
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.403205266535531,0.305621682194807
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.327360284984665,0.265585132606674
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.295207180050993,0.210363382770096
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.311298679802971,0.189963321153398
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.154931167864132,0.00710180376386598
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.252025338806599,0.156199503505549
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.178916645556844,0.0810424260109266
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.233897666752816,0.00909735928761402
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.308181157691061,0.233074968317317
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.329828449028081,0.169510420282746
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.292554035976613,0.2090361687924
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.295207180050993,0.210363382770096
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.272589620059915,0.17646877628408
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.193899340773248,0.0344854804377317
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.252025338806599,0.156199503505549
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Pyrrhula pyrrhula","Europe","Tat","C","all","all",0.25536248097989,0.189552525190447
