"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","gen.time","n.vr","n.pam","dens","biotic_interactions"
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",5.39664295783591e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.90974329122969e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.35622792416796e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",6.09240656133663e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",2.79626209612681e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",8.92294040102476e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",4.25183749197214e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",4.77740434698198e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.82020553232445e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.07959428390152e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.21791533787658e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",7.73104552564196e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",6.34663789217319e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",3.83931218890877e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",8.3705942477211e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",3.27492619848656e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",4.73296177561494e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.28649330536723e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.44969090702202e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",9.96470564392102e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",7.09527474713011e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",5.16721778252514e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",6.95267951916267e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",7.1743545689949e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.12292119864856e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",2.87126652888563e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",2.87141338942576e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",2.18627477910256e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",2.46919133706443e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.38811869076609e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",8.91553772202294e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.54549151737363e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",4.43874730501863e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",5.80862049146925e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.7301930162408e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",3.36255866521737e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",4.56876881040939e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.05457420927907e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",3.63894269007504e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.11896323364421e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.61601983840814e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",8.42899840127925e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",5.33642452027837e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.19452719975131e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.49280807238959e-05,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",1.31483685239421e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",4.42964122531047e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",7.8288278464172e-07,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",7.09239320978785e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",6.19153403926215e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",5.22336707805478e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",7.83260918062584e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","reproduction",3.84905684851009e-06,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0167608553043763,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0190537694320369,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0182631166194961,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0193272484964817,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0206325838091551,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0153705147792172,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0161098695630471,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0216107764166353,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0148293997846614,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0143871584365112,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0168938957715528,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0156194500456823,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0148409694313882,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0151992751049122,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0193542976224079,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0142528772012745,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0149656754672593,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0168035039596218,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0151915953589265,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0150259675716764,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0141111709115992,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0163475148151971,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0161087325251585,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0176796897721472,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0141881160527095,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0159836849626318,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0201065791481089,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0165934623587122,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.024296809831535,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0174808079617141,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0138119092983145,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0177730014855708,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0198853274553262,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.018000116133579,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0177340319589186,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0160895005810368,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0204243882647823,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0163270519836242,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0141930320670612,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0142021836416652,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0167561578011358,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0167969240948292,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0183110830451578,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0208240640861794,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0180944136216742,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0175400201683815,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0179499447632969,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0186870391706252,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.015090139193374,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0153391920373924,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0187303525361519,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0211421529953917,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0165632082050718,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0137497153428057,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0199694205429437,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0243686570203932,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0169949091189212,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.015871251629529,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0164158334765927,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0188697772603228,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0141534641264476,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0170559172476833,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0216213141919824,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0198437791104178,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0167731462676155,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0231328592397004,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0170429265199846,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0187372188470805,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0181216358928007,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0173061591730019,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0175523356105715,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0170709516621201,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0139966773842434,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.014677871188514,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0217221595295461,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0230912336118898,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0162712518394956,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0158114250539819,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0164503878498615,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.017871624707207,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0180435002318558,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0148678272119383,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0215257274259429,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0143636486543405,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0167410789004431,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0138757904703676,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0161251663036291,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0156823200742556,9,3,28,0,0
"https://doi.org/10.1111/gcb.15519",2021,"Plants","Opuntia imbricata","North America","temperature","C","all","survival",0.0168995913482593,9,3,28,0,0
