"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens.no.cov","sens.cov"
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.295908309088594,0.203976934775617
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.243735269356436,0.17496399253857
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.397598661290294,0.353998147896134
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.274586406042649,0.183439015214838
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.290676363509261,0.200047952801526
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.290607077198652,0.168987621000817
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.342812840871457,0.23266210585169
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.271158767852029,0.233905367503223
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.260510082466411,0.1632550757734
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.285819859885972,0.165707566628963
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.264333572262645,0.236908951150784
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.271886977520734,0.176921574897531
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.26299920788279,0.181313763477441
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.293522282639576,0.191735391141522
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.215551626789347,0.160908169882942
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.304167852840313,0.264647551259732
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.363965554039608,0.27362596092122
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.27983002364367,0.205364737922952
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.227225678104971,0.116101358630309
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.315364956830281,0.183307763117766
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.384401539125911,0.332397200642193
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.229843861215119,0.159714715888829
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.305059478992882,0.194608819882376
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.214566406233491,0.131147027014151
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.232783386599237,0.0976868727414729
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.300779061695964,0.257607794699212
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.321181149739811,0.280802888577613
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.235528095360741,0.0885531973422281
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.322141689079785,0.223532743234055
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.328129881570201,0.217212441510374
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.265715129662363,0.194301817133399
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.352489387333667,0.302220324204106
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.264698130787755,0.129586704871912
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.27118054123086,0.182364313049076
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.329928986737553,0.253488790115939
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.227155253437414,0.108162791095192
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.355924636027626,0.285491461743105
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.312981659818025,0.195795626419176
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.285785647623134,0.249553469407007
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.272436436059737,0.181622219768787
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.270834492071544,0.13692683243123
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.232334024820703,0.109734608617353
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.200872652750457,0.0790274805812809
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temp","C","all","all",0.292067369010458,0.153420311802574
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.180788360631322,0.143069973826805
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.251290399410826,0.1684841113837
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.134614106566257,0.0975861211665692
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.174248315777277,0.137239006377118
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.161847510095947,0.106906540059804
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.160868188988086,0.117166421868278
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.223115833340464,0.150933350383798
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.204009006570587,0.121219556455669
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.184040805686352,0.129687881604817
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.189809232192415,0.124755488740634
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.16790968870398,0.115345560321983
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.20729027362695,0.141245005897411
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.21425251923982,0.131469574356997
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.193478742301728,0.123793170364828
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.141796374555288,0.120753820517833
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.197974946838352,0.129437040308971
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.211339518099997,0.125772251505085
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.179912972430884,0.116386361244728
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.172311037072018,0.111573975697175
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.195812772546205,0.129627823833177
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.239261419721303,0.15572298147162
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.178049581996344,0.128176656566328
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.210988970038299,0.131685537751779
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.180716270961326,0.136755567474762
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.182427405818772,0.142834562385004
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.217851239066939,0.16988150141872
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.207546418088099,0.147785183507208
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.204767852124776,0.133751462886325
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.213399769893297,0.13397940254027
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.182467620796097,0.132977066530976
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.179109023457205,0.12556354248925
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.181698519068988,0.130506118566367
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.188452578260056,0.12832590427467
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.168971346754897,0.109014313593783
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.226572802502476,0.170172701256609
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.197378472706316,0.158122127695075
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.119341433221342,0.0955613085556394
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.215261976565313,0.156912838202054
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.253495964626904,0.177150490645171
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.178485145235948,0.119243267676382
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.253698065487066,0.169221058392426
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.150542244444798,0.0989222301999962
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.206857757151834,0.134169681133301
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.187817358758931,0.123029560388681
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.212072927041911,0.130133629925419
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.217285009513322,0.16058694252227
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.172886592365436,0.123963175967648
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.205913865983723,0.124175679979496
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.153000870461434,0.108681727859593
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.213593935620464,0.137586409389889
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.176440780138552,0.121597120388945
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.203195338865614,0.142813066174853
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.215714103590556,0.150200674425251
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.182003579352645,0.142659311301422
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.254207879104708,0.191336436676197
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.21282606666979,0.143488469662008
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.176464010701235,0.12220480595719
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.212690450518793,0.138334286500847
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.23935725337366,0.174797891230413
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.169565483107218,0.116776754115071
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.246894444735526,0.165675444873787
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.148931188633344,0.109877556438989
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.166427687861867,0.111300480068288
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.212526644238537,0.152137066372053
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.233746247370937,0.157442329040885
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.171305198097988,0.122625112601258
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.17506687193028,0.11642342489793
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.217468035343666,0.143879316206271
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.206686393328247,0.125026062271614
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.149448357764693,0.119324929643704
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.20429101722488,0.130134420089272
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.234770498258499,0.172504651906578
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.229567098516624,0.167767609177985
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.209952264296339,0.146324559131559
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.231312024045121,0.133378701237628
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.186651798887432,0.132781093507999
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.192235693101258,0.159680847201668
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.173978271788551,0.119925317996614
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.144961473838186,0.114011743501616
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.174290980021911,0.103749408542291
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.204002495281288,0.127007833478274
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.241253079722641,0.177296123132403
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.219722188628369,0.170362318092871
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.175754429443906,0.121379402310889
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.181975407049322,0.164397234458632
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.198453161176433,0.156099572279252
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.225084104229361,0.141162229439184
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.187665046991252,0.158623261819544
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.187278463592009,0.135199678732622
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.182908437320027,0.132635190291364
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.196071034829245,0.13094964820609
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.163537822547822,0.111414838078516
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.222616189289873,0.171604076799302
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.203006076464411,0.148299148507713
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.193841662314849,0.12743571266753
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.179682425372606,0.126772818440074
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.163314972954046,0.109474421438148
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.190128033263862,0.11871487725783
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.144293782358387,0.0981624386769732
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","dens","D","all","all",0.149182159763848,0.105744750768507
