"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens"
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.708494346741594
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.515003916521992
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.85935451979096
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.757025643167612
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.595360079569518
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.606987940384983
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.604177964184032
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.611882963885893
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.381881652660138
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.641646316706586
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.552699655610944
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.891603944305611
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.780722878687384
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.452469564471299
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.663671542520841
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.604413058910611
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.822885103594313
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.381881652660138
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.675127944607166
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.628074949230055
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.637792029827846
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.795697523626805
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.452469564471299
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.685537456927669
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.547375712663818
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.698525060171454
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.381881652660138
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.711121327011819
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.607603345051052
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.861309252281376
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.789704665564597
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.516017179189815
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.648047717169116
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.651852703327423
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.660043834046786
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.381881652660138
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.585317911705066
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.681107713586908
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.802733615624357
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.790788904821212
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.516017179189815
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.679451492848185
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.753812597629019
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.660043834046786
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.834520368311798
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.543160597223618
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.681107713586908
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.755489292339349
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.751954628051414
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.733577106039719
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.679451492848185
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.683197765976436
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.660043834046786
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.834520368311798
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.628351351128183
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.675871039708743
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.768524670401071
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.82509469025084
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.733577106039719
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.713334096595468
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.600509171953732
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.676498718556872
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.706235078206556
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.628351351128183
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.667497704848602
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.752204652794681
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.867913947111139
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.733577106039719
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.589715086477832
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.648250076988921
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","fecundity",0.585714517239261
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.69794397483465
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Tbr","C","adult","survival",0.628351351128183
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0333574904726975
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.114820995547487
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0603959863985503
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0448079981190088
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0396683344270968
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0609729551578931
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0241005972366457
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0644075491424267
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0441700087897797
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0610757748618168
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0299115614473204
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0336433308320244
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0667676694507682
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0959872739255449
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0377864878550167
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0001198052428232
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0555918026124509
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0441700087897797
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0653044341618161
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.045640391573234
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0958545039999095
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0667676694507682
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0649875051550419
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0419615560671693
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0217262682755485
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0576684766699646
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0437053273326384
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.083660079361412
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.031556993119056
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0659476190575859
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0678047516735532
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.089518054049978
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.00934759583729583
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0148313995982506
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0482876638601705
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0229157470282817
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0678157033389133
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0657207519671238
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.113219494484179
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0397869880998284
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0680008605607021
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0345393278099794
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.020108214514611
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0978970422952533
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0229157470282817
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0852763655091383
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0596365210013364
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0625353738529885
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0408439714453633
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0680008605607021
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0291507753563487
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0127622632779989
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0455856518176506
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0229157470282817
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0920901418037455
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0337575167557694
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0653308079111552
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0613479226522567
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0570618574519928
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0520194922552145
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.054447104489331
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0570726655381637
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0229157470282817
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.00833567883919502
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0759666029017421
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0778884076404995
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0811065153852442
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0570618574519928
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0503298434981294
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0229851558670955
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0570726655381637
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.036515017715132
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0789153114372003
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0759666029017421
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0883812454654981
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0316144113252009
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0745553606479929
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0503298434981294
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0590941344334495
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0570726655381637
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.036515017715132
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0684455843034691
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0202999898570466
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0337795317862728
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0423579928291576
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0745553606479929
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0786179135754445
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0568849484550298
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0567702345955855
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0305972008642328
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0684455843034691
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0843394803940361
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.106979170506309
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0678900511611557
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0745553606479929
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0245705531272922
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0592858730132973
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","survival",0.0335778016256232
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0282322378917818
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pbr","C","adult","fecundity",0.0684455843034691
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pwn","C","juvenile","survival",0.100823973699612
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pwn","C","juvenile","survival",0.122786663379653
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pwn","C","juvenile","survival",0.214750904157019
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pwn","C","juvenile","survival",0.173247260434412
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pwn","C","juvenile","fecundity",0.152084735845768
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pwn","C","juvenile","fecundity",0.126226535923951
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Lophophanes cristatus","Europe","Pwn","C","juvenile","survival",0.120597368447642
