"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens"
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.483406989754156
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.726765949605244
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.597404975790067
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.484614519892688
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.317152101897242
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.05620907741588
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.109496364209285
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.651646729757235
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.692709901732322
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.604547090572419
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",1.00270803386319
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.597404975790067
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.484614519892688
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.437191263442848
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.796218699955998
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.374851874326719
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.650185983460852
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.692709901732322
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.63884710383749
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.18102479645514
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.484614519892688
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.648067476802542
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.804606266113517
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.418752002941685
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.650185983460852
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.692709901732322
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.507545418070635
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",1.26407181453451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.484614519892688
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.470494583149994
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.04645041316268
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.418752002941685
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.650185983460852
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.432572400488974
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.558704056439631
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.26407181453451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.484614519892688
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.470494583149994
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.04645041316268
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.418752002941685
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.650185983460852
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.432572400488974
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.566323717382508
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",1.26407181453451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.484614519892688
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.470494583149994
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.04645041316268
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.418752002941685
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.650185983460852
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.432572400488974
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.737866560740091
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.26407181453451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.484614519892688
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.256222041914655
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.04645041316268
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.418752002941685
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.650185983460852
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.209483083602102
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.831374143424833
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",1.26407181453451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.484614519892688
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.224603439675028
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.862322540185953
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.418752002941685
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.650185983460852
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.515695137060772
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.596139270663514
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.26407181453451
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.484614519892688
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.224603439675028
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.862322540185953
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.418752002941685
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.666796227211946
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.671908046649153
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.752293693189726
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",1.24296453746166
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.484614519892688
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.35724108008961
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.326123299832159
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.376527145114518
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.424248411596445
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.481709899794545
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.43322821205833
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.557225961286857
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.627984557841037
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.387340876431306
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.326123299832159
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.376527145114518
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.500030667892907
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.481709899794545
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.309787080922711
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.601232455186893
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.627984557841037
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.387340876431306
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.333902724847136
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.416839069205516
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.500030667892907
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.481709899794545
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.301011489807639
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.571722675789039
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.627984557841037
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.381945249680853
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.254055666831963
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.363226230095843
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.481709899794545
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.400970552428706
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.358034398542005
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.590996830073998
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.416600337524537
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.443607873373385
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.263044862935805
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.481709899794545
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.324749097469474
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.590996830073998
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.439468937408376
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.385364976317496
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.263044862935805
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.685958516356799
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.273104520852698
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.590996830073998
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.439468937408376
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.385364976317496
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.263044862935805
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.685958516356799
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.307489965837331
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.590996830073998
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.439468937408376
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.385364976317496
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.263044862935805
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.685958516356799
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.396305828506736
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.590996830073998
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.437563370713146
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.385364976317496
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.263044862935805
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.559321070631794
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.32486216551277
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.590996830073998
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.372517653903666
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.279787200577779
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.263044862935805
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.478708293862216
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.354488944145339
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.590996830073998
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.372517653903666
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.279787200577779
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.263044862935805
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.510741425127872
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.418671054395799
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.370889568575187
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.308590097339566
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.590996830073998
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.497856265206563
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.386641488192082
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.000445310759536701
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.482920198811557
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","fecundity",0.434363467824786
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","fecundity",0.440456844006938
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.183806240106239
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.335358968284754
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.483697429162643
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.497856265206563
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","fecundity",0.369970734388056
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","fecundity",0.000445310759536701
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.482920198811557
"https://doi.org/10.1098/rstb.2022.0194","2023","Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.46090623361166
