"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens"
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00967258415016083
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.01262926145865
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",8.64262191254202e-05
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0106302522080914
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.000709581005764623
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0023640425498373
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0182074073324314
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.000506862329183413
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0189037309295385
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.000181970669660023
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0044387544016175
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00736658821770243
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00288322815648437
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00804866154120011
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.000895833463091903
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00300927002230254
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",4.57547133359174e-05
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.000128659127975166
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00721623233077936
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.000181782252531493
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00287606581093106
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00174618715358055
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00051427771917054
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00115270536856073
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0033432387629404
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.000229248894459247
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00275063591992582
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0034829399306018
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0118799235183341
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0122841456332961
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00103911122587471
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0122375869172221
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00443686548143583
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00486999436556376
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00294654839985074
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00314896782432492
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0044909831260029
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.0222486747221948
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00137695209842568
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00143060757565809
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.000389247438260592
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00713932214361706
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00202645909614185
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00226072774367922
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00372729997981531
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00225072001973453
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00349545275812858
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00114180430674126
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00957779513325164
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.000205887593457121
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00232515482838228
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00358879212226982
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.00650042465011151
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","immature","survival",0.000497543147150473
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00496829056789937
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00535874295317564
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00567554111578405
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00550346727059022
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00448561348648082
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00252622548316914
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.000700707357775264
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00274698430520214
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0225872691188963
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.000296098954456754
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00639681159402682
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.000536831311456426
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00343979726500397
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0127658809932857
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0079722173871708
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00669988841170712
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0152176172592271
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00289710652732331
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0103336594648269
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0306036270234467
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0106090362635946
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0218030324283495
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00582469888460882
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00449161494128646
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0144712151578915
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00863393620677607
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00815543230392221
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00339679007649348
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00678141968376884
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0127899919938891
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00167418012160621
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00449740057171918
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0091907936914453
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0157264719402244
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0156814394779308
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00136979104640937
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.012094086169013
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0167096906017202
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.016060031215538
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0143352067124307
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00350614436942765
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0030039912320212
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00838911744182187
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00573390642741778
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0232635611299951
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.006898695621853
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00853957973366447
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00479316724442664
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00504590245639283
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00653106125438532
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00233218260172538
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0251019385594412
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0139638792437579
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0143211447319598
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00395143875629615
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.000438343962015197
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0100720531118164
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00339377964354374
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.000584713738624519
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00884405980678118
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0203275338040363
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00594689198119523
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00544796793135747
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00162407277000075
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00334263936850487
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00180394049093945
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00273583863672301
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00236160466447452
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0007101759367074
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00883233524930701
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00719201812893019
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0212940317775533
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.000203237452484497
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00104817554593201
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0102951207411127
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00512528644160566
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0189771192523215
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0073403622819941
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0139895878893855
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00928030986078487
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0134181972462159
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00695171730999207
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0181788348775248
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0130315973849001
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0101751447222
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00629944385165221
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00303386964155255
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.000838141941348791
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0032099240650095
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",9.80028040346944e-05
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00468747688850186
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00255644843638795
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00694494392119759
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0263124838046833
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00157277421889014
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0110856651343242
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0119769242163493
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00565218084652406
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.0139621186733676
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","non-reproductive adult","survival",0.00247829390644577
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00494534073698725
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.0114172618453373
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00364788667171536
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00418466041517434
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00108369104933028
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00751977575381792
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.0146863750986385
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00235917883040198
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.0075389638768581
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.0014581368640048
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00291548575107535
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.006445635729496
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00399516171580776
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00558865306227318
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00770354391208779
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.00872389915474122
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.0157428616439303
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.0019425117886184
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.000631853733141231
"10.1111/1365-2656.12888","2018","Mammals","Rhabdomys pumilio","Africa","temperature","C","reproductive adult","survival",0.0156837228182858
