"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00056661933653554,0,3,8,42,0,0,0,29,0.00216211241138571
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0254768480066341,0,3,8,42,0,0,0,29,0.0940089167662038
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00129765466698555,0,3,8,42,0,0,0,29,0.00510128217629455
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0030936923541131,0,3,8,42,0,0,0,29,0.0120126665313239
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00743975665104674,0,3,8,42,0,0,0,29,0.0253738940847675
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0117161000820198,0,3,8,42,0,0,0,29,0.0409681036791837
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0096014436214446,0,3,8,42,0,0,0,29,0.0359063088678371
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0354621623069367,0,3,8,42,0,0,0,29,0.128095902032206
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0347530250411005,0,3,8,42,0,0,0,29,0.113251925517614
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00236056028539532,0,3,8,42,0,0,0,29,0.0091352015749682
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0254691326599478,0,3,8,42,0,0,0,29,0.0881125279295589
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0126585676689438,0,3,8,42,0,0,0,29,0.0473699290572324
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0144707372952957,0,3,8,42,0,0,0,29,0.0537083479003974
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00638669868586465,0,3,8,42,0,0,0,29,0.0240169257892604
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00973783054715528,0,3,8,42,0,0,0,29,0.0351886136595823
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0396483156176963,0,3,8,42,0,0,0,29,0.144231727750547
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00613217021225138,0,3,8,42,0,0,0,29,0.0226339149002048
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0191985025179439,0,3,8,42,0,0,0,29,0.0675365675844509
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0160644927935415,0,3,8,42,0,0,0,29,0.0602220757451546
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00775391768706774,0,3,8,42,0,0,0,29,0.0283292942790264
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.019653392342532,0,3,8,42,0,0,0,29,0.0654985175118829
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0106114050279708,0,3,8,42,0,0,0,29,0.040591303514778
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0406620323461994,0,3,8,42,0,0,0,29,0.145356848164764
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0174354029171065,0,3,8,42,0,0,0,29,0.0649297457547946
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0103099776229094,0,3,8,42,0,0,0,29,0.0385105164733689
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00543845106703099,0,3,8,42,0,0,0,29,0.0206360794068778
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0462227854975461,0,3,8,42,0,0,0,29,0.165450061897658
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00708351407769916,0,3,8,42,0,0,0,29,0.0275153204045257
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0180473011137853,0,3,8,42,0,0,0,29,0.0675117425033282
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00945808265762029,0,3,8,42,0,0,0,29,0.0331790316446343
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0037231618876017,0,3,8,42,0,0,0,29,0.0135659063476343
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0249253689275289,0,3,8,42,0,0,0,29,0.0918028488355233
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00429619389541201,0,3,8,42,0,0,0,29,0.0167448603556817
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00495508197081948,0,3,8,42,0,0,0,29,0.0183027549595051
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00909499551027099,0,3,8,42,0,0,0,29,0.0344173224818499
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00674786683814194,0,3,8,42,0,0,0,29,0.0261554247052377
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00821158980168593,0,3,8,42,0,0,0,29,0.0303637151307596
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00344606676594217,0,3,8,42,0,0,0,29,0.0130454679908781
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00305331500634632,0,3,8,42,0,0,0,29,0.0119363350635897
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00524695969224268,0,3,8,42,0,0,0,29,0.0194477689226208
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0365698106343544,0,3,8,42,0,0,0,29,0.134421973669683
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0400315996173416,0,3,8,42,0,0,0,29,0.13749749945072
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00647334163782161,0,3,8,42,0,0,0,29,0.0249437634657453
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0164613092654117,0,3,8,42,0,0,0,29,0.0596778130328823
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00500558280705517,0,3,8,42,0,0,0,29,0.0173748085760655
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0224925496735968,0,3,8,42,0,0,0,29,0.079875381358639
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0338116615443828,0,3,8,42,0,0,0,29,0.120176120594333
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00221504091588979,0,3,8,42,0,0,0,29,0.00809697732975725
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0177482871661623,0,3,8,42,0,0,0,29,0.0659755539506055
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00129180131665796,0,3,8,42,0,0,0,29,0.00471430815292436
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0146325654902475,0,3,8,42,0,0,0,29,0.0541343977170206
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0107594380161203,0,3,8,42,0,0,0,29,0.0412009172431191
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0090814353224377,0,3,8,42,0,0,0,29,0.0350802992922035
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00403185866686974,0,3,8,42,0,0,0,29,0.0150694768784552
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0144549880091506,0,3,8,42,0,0,0,29,0.0505667858259139
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0144768770286715,0,3,8,42,0,0,0,29,0.0486100628191946
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0396207665979654,0,3,8,42,0,0,0,29,0.143136092148274
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00954468883102508,0,3,8,42,0,0,0,29,0.0337709502517106
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.02275460915853,0,3,8,42,0,0,0,29,0.0853140538743911
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.014010408114362,0,3,8,42,0,0,0,29,0.052497534691242
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0331525465553009,0,3,8,42,0,0,0,29,0.121795026825326
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00487487467382175,0,3,8,42,0,0,0,29,0.0174238457529032
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0252987242175225,0,3,8,42,0,0,0,29,0.0947998071614995
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0212351756146684,0,3,8,42,0,0,0,29,0.0804579232996838
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00233573953799063,0,3,8,42,0,0,0,29,0.00875496689021163
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00184463120875942,0,3,8,42,0,0,0,29,0.0066129176353803
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00611020136393753,0,3,8,42,0,0,0,29,0.0235633443958839
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0517068358767088,0,3,8,42,0,0,0,29,0.185948272320462
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00804672566343759,0,3,8,42,0,0,0,29,0.0296972731529441
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0171377480697523,0,3,8,42,0,0,0,29,0.0623710985939058
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0297616635307187,0,3,8,42,0,0,0,29,0.103754120619614
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0133672151890493,0,3,8,42,0,0,0,29,0.0508330754890237
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0048508233724146,1,3,8,42,0,0,0,29,0.0178915286412617
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0111135512743862,1,3,8,42,0,0,0,29,0.0401890186574884
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0175687555300322,1,3,8,42,0,0,0,29,0.0606479559831862
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0547931155785323,1,3,8,42,0,0,0,29,0.195072968441264
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0544445971779521,1,3,8,42,0,0,0,29,0.181282046711784
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0130596913049435,1,3,8,42,0,0,0,29,0.0489190753460856
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0078694835732305,1,3,8,42,0,0,0,29,0.0299333377714465
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.000131443595626309,1,3,8,42,0,0,0,29,0.000498482986489139
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00797340793778025,1,3,8,42,0,0,0,29,0.0294551178558403
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0189081376078276,1,3,8,42,0,0,0,29,0.0675288154366125
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00552292754312432,1,3,8,42,0,0,0,29,0.0210814792087373
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0013307394973999,1,3,8,42,0,0,0,29,0.00507353262337636
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0148225652758685,1,3,8,42,0,0,0,29,0.0529688930648584
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00726845759994105,1,3,8,42,0,0,0,29,0.0274471620440693
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00131712387903567,1,3,8,42,0,0,0,29,0.00505751764505748
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0164918061278096,1,3,8,42,0,0,0,29,0.0530129454833818
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0236449391408691,1,3,8,42,0,0,0,29,0.0856913225749023
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00689011779408917,1,3,8,42,0,0,0,29,0.0243623560813458
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00797205687241584,1,3,8,42,0,0,0,29,0.0304454582476331
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0205228503178979,1,3,8,42,0,0,0,29,0.0749215689559345
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0403198550346719,1,3,8,42,0,0,0,29,0.144858641726736
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0195337714271455,1,3,8,42,0,0,0,29,0.0705068641187626
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00373446511051955,1,3,8,42,0,0,0,29,0.0146088695262957
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0351294635625186,1,3,8,42,0,0,0,29,0.12376520348947
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0141813388002412,1,3,8,42,0,0,0,29,0.0487811135589796
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0297069894818409,1,3,8,42,0,0,0,29,0.108203422322418
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.000763683126202154,1,3,8,42,0,0,0,29,0.00291372804445393
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00034080000671161,1,3,8,42,0,0,0,29,0.00120901202904994
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0209850047597484,1,3,8,42,0,0,0,29,0.077136217978584
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00951579322851658,1,3,8,42,0,0,0,29,0.0364233322812747
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0130972258217135,1,3,8,42,0,0,0,29,0.04834030066426
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0279578649132362,1,3,8,42,0,0,0,29,0.0950728923271644
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0450995299511342,1,3,8,42,0,0,0,29,0.157133842761655
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.000764098173258197,1,3,8,42,0,0,0,29,0.00295330078952098
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0284812151619347,1,3,8,42,0,0,0,29,0.10395553811934
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00120768846130507,1,3,8,42,0,0,0,29,0.00424179109983804
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0504083565288603,1,3,8,42,0,0,0,29,0.178421423835758
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00765198254497188,1,3,8,42,0,0,0,29,0.0288258359542895
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0133690310144863,1,3,8,42,0,0,0,29,0.0480157043259008
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0113099957006219,1,3,8,42,0,0,0,29,0.0421127536579732
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00553316091987792,1,3,8,42,0,0,0,29,0.0193689691463039
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0487364880144884,1,3,8,42,0,0,0,29,0.174435755972324
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00470063821073672,1,3,8,42,0,0,0,29,0.0174772635526326
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00688406927376713,1,3,8,42,0,0,0,29,0.026723088353321
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.017915557489925,1,3,8,42,0,0,0,29,0.0640900204306421
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0154323660902648,1,3,8,42,0,0,0,29,0.0572906484534648
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0235572620164444,1,3,8,42,0,0,0,29,0.0845500492164281
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.00727506638040973,1,3,8,42,0,0,0,29,0.0270549034677125
"Aptenodytes forsteri","10.1111/j.1365-2486.2012.02744.x",2012,"Birds","Antarctic","Temperature","C","all","all",0.0148800676984542,1,3,8,42,0,0,0,29,0.0555192176255913
