"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.257628972768999,0,1,8,44,1,0,0,35,1.09026795987971
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.340876616279187,0,1,8,44,1,0,0,35,1.27366519121959
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.201972586585436,0,1,8,44,1,0,0,35,0.930167172592212
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.23729113140821,0,1,8,44,1,0,0,35,1.03737830205663
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.282897161288583,0,1,8,44,1,0,0,35,1.14924106093919
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.278044747599298,0,1,8,44,1,0,0,35,1.13656993254751
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.270750600810023,0,1,8,44,1,0,0,35,1.12158752928
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.318112864998066,0,1,8,44,1,0,0,35,1.23566912770995
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.296184631538219,0,1,8,44,1,0,0,35,1.18152114794116
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.33267125223912,0,1,8,44,1,0,0,35,1.26873189819641
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.313664000419843,0,1,8,44,1,0,0,35,1.22040930349601
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.295908309088595,0,1,8,44,1,0,0,35,1.18221482155032
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.243735269356436,0,1,8,44,1,0,0,35,1.05097642909951
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.397598661290294,0,1,8,44,1,0,0,35,1.39967596018692
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.274586406042649,0,1,8,44,1,0,0,35,1.12324728174238
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.290676363509261,0,1,8,44,1,0,0,35,1.16566405904881
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.290607077198652,0,1,8,44,1,0,0,35,1.16939274139324
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.342812840871456,0,1,8,44,1,0,0,35,1.25420174698973
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.271158767852029,0,1,8,44,1,0,0,35,1.12416932676728
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.260510082466411,0,1,8,44,1,0,0,35,1.09333818025824
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.285819859885972,0,1,8,44,1,0,0,35,1.154004425358
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.264333572262645,0,1,8,44,1,0,0,35,1.10869169987325
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.271886977520734,0,1,8,44,1,0,0,35,1.12260761551343
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.26299920788279,0,1,8,44,1,0,0,35,1.09427200202104
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.293522282639576,0,1,8,44,1,0,0,35,1.17660391364681
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.215551626789347,0,1,8,44,1,0,0,35,0.974993831740547
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.304167852840313,0,1,8,44,1,0,0,35,1.20455146708975
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.363965554039608,0,1,8,44,1,0,0,35,1.3207682990994
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.27983002364367,0,1,8,44,1,0,0,35,1.14496613497077
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.227225678104971,0,1,8,44,1,0,0,35,1.0055494305845
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.315364956830281,0,1,8,44,1,0,0,35,1.1931535218351
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.38440153912591,0,1,8,44,1,0,0,35,1.37304721753587
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.229843861215119,0,1,8,44,1,0,0,35,1.01501294719678
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.305059478992882,0,1,8,44,1,0,0,35,1.2015944826424
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.214566406233491,0,1,8,44,1,0,0,35,0.958451638277495
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.232783386599237,0,1,8,44,1,0,0,35,0.978274282408694
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.300779061695963,0,1,8,44,1,0,0,35,1.19530683590138
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.321181149739811,0,1,8,44,1,0,0,35,1.24178539060873
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.235528095360741,0,1,8,44,1,0,0,35,1.01196593295824
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.322141689079785,0,1,8,44,1,0,0,35,1.24468603374568
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.328129881570201,0,1,8,44,1,0,0,35,1.25460398430851
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.265715129662363,0,1,8,44,1,0,0,35,1.10532858989331
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.352489387333667,0,1,8,44,1,0,0,35,1.30852507468196
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.264698130787755,0,1,8,44,1,0,0,35,1.09594650106667
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.27118054123086,0,1,8,44,1,0,0,35,1.1207760156162
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.329928986737553,0,1,8,44,1,0,0,35,1.25344431966622
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.227155253437414,0,1,8,44,1,0,0,35,1.00265312542648
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.355924636027625,0,1,8,44,1,0,0,35,1.31488713510001
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.312981659818025,0,1,8,44,1,0,0,35,1.21605903133048
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.285785647623134,0,1,8,44,1,0,0,35,1.16088882490301
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.272436436059737,0,1,8,44,1,0,0,35,1.1237490016405
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.270834492071544,0,1,8,44,1,0,0,35,1.06459819883054
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.232334024820703,0,1,8,44,1,0,0,35,1.00578739020277
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.200872652750457,0,1,8,44,1,0,0,35,0.701791434203771
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.292067369010458,0,1,8,44,1,0,0,35,1.1389968859288
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.192839572599202,1,1,8,44,1,0,0,35,0.903343447597874
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.245907887337941,1,1,8,44,1,0,0,35,0.961138135061996
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.281350058282521,1,1,8,44,1,0,0,35,0.888566528722247
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.211475577833835,1,1,8,44,1,0,0,35,0.869995373363957
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.147943909151892,1,1,8,44,1,0,0,35,0.474537063998075
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.195240968644087,1,1,8,44,1,0,0,35,0.575095180421094
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.265102710444319,1,1,8,44,1,0,0,35,0.973018626916808
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.0674206742840986,1,1,8,44,1,0,0,35,0.249843769248326
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.183653364098186,1,1,8,44,1,0,0,35,0.668761037295501
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.200757131289689,1,1,8,44,1,0,0,35,0.737638022485368
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.167489628684332,1,1,8,44,1,0,0,35,0.59244051163051
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.190173527710382,1,1,8,44,1,0,0,35,0.862778361680106
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.0887396793711939,1,1,8,44,1,0,0,35,0.350933757181457
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.219765304151217,1,1,8,44,1,0,0,35,0.813640126280627
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.14717241387014,1,1,8,44,1,0,0,35,0.490970486362532
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.168219389042212,1,1,8,44,1,0,0,35,0.613024364540691
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.00714025495646867,1,1,8,44,1,0,0,35,0.0229542879394443
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.156848600766436,1,1,8,44,1,0,0,35,0.612423114256614
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.201252748288596,1,1,8,44,1,0,0,35,0.695655433560423
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.190399088404284,1,1,8,44,1,0,0,35,0.59171280915111
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.186366615675459,1,1,8,44,1,0,0,35,0.80127793868548
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.2001086669128,1,1,8,44,1,0,0,35,0.774145012688478
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.15238211310025,1,1,8,44,1,0,0,35,0.540089957331738
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.230598008480172,1,1,8,44,1,0,0,35,0.785687693238887
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.223315056540915,1,1,8,44,1,0,0,35,0.901829633331091
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.243740152492596,1,1,8,44,1,0,0,35,1.03284984479073
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.256889483323797,1,1,8,44,1,0,0,35,0.904691756266859
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.189050970064065,1,1,8,44,1,0,0,35,0.700443986740382
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.197816050077937,1,1,8,44,1,0,0,35,0.834477316652231
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.265201649648755,1,1,8,44,1,0,0,35,1.00135812546855
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.227299175069457,1,1,8,44,1,0,0,35,0.729314333056014
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.22587047901188,1,1,8,44,1,0,0,35,0.729802754978837
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.254746609137116,1,1,8,44,1,0,0,35,1.03611139202384
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.139873545185836,1,1,8,44,1,0,0,35,0.543089082408717
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.213535969856201,1,1,8,44,1,0,0,35,0.887741512621928
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.275147620402752,1,1,8,44,1,0,0,35,1.08261196555402
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.128273735509415,1,1,8,44,1,0,0,35,0.45603191344862
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.235800138366724,1,1,8,44,1,0,0,35,0.835707613006042
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.227881223448951,1,1,8,44,1,0,0,35,0.849735556139003
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.251258414448434,1,1,8,44,1,0,0,35,0.984354992202776
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.254291089219999,1,1,8,44,1,0,0,35,0.854005411200555
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.171392819981147,1,1,8,44,1,0,0,35,0.633094805550053
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.161917496891278,1,1,8,44,1,0,0,35,0.591982242825794
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.161557571356667,1,1,8,44,1,0,0,35,0.639949389420024
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.114093858142029,1,1,8,44,1,0,0,35,0.453533637779878
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.220022904970632,1,1,8,44,1,0,0,35,0.951807294614209
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.257455125520214,1,1,8,44,1,0,0,35,0.854378552748059
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.127166289146071,1,1,8,44,1,0,0,35,0.521488799424526
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.1737018503248,1,1,8,44,1,0,0,35,0.698976776589091
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.231293235954018,1,1,8,44,1,0,0,35,0.904266067875933
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.202002281765278,1,1,8,44,1,0,0,35,0.741186315137437
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.204592170200833,1,1,8,44,1,0,0,35,0.793131019842182
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.282745208349724,1,1,8,44,1,0,0,35,1.12860155079537
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.212056091474654,1,1,8,44,1,0,0,35,0.760232257602842
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.288930070987528,1,1,8,44,1,0,0,35,1.15011399379392
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.241334362933664,1,1,8,44,1,0,0,35,0.865356010468757
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.203976934775617,1,1,8,44,1,0,0,35,0.707013733004933
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.17496399253857,1,1,8,44,1,0,0,35,0.695200399042958
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.353998147896135,1,1,8,44,1,0,0,35,1.29426448878346
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.183439015214838,1,1,8,44,1,0,0,35,0.648005283847696
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.200047952801526,1,1,8,44,1,0,0,35,0.715596267947599
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.168987621000817,1,1,8,44,1,0,0,35,0.549797609539401
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.23266210585169,1,1,8,44,1,0,0,35,0.70851277854258
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.233905367503223,1,1,8,44,1,0,0,35,0.98854009046542
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.1632550757734,1,1,8,44,1,0,0,35,0.597836111955126
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.165707566628963,1,1,8,44,1,0,0,35,0.546312166763428
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.236908951150784,1,1,8,44,1,0,0,35,1.02061376429553
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.176921574897531,1,1,8,44,1,0,0,35,0.635694882801325
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.181313763477441,1,1,8,44,1,0,0,35,0.665661217595588
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.191735391141522,1,1,8,44,1,0,0,35,0.652747509583915
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.160908169882943,1,1,8,44,1,0,0,35,0.690224870657622
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.264647551259733,1,1,8,44,1,0,0,35,1.08572459377021
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.273625960921219,1,1,8,44,1,0,0,35,0.893177543233344
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.205364737922952,1,1,8,44,1,0,0,35,0.772224368649127
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.116101358630309,1,1,8,44,1,0,0,35,0.424687303636965
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.183307763117766,1,1,8,44,1,0,0,35,0.560254698531476
"10.1126/sciadv.1602298","2017","Birds","Cinclus cinclus","Europe","temperature","C","all","all",0.332397200642193,1,1,8,44,1,0,0,35,1.17779142190043
