"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0682406999242045,1,2,5,156,1,0,1,11,0.278896543049246
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0206392926267071,1,2,5,156,1,0,1,11,0.108364510532608
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0236990003610497,1,2,5,156,1,0,1,11,0.155919261828873
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.022706993730557,1,2,5,156,1,0,1,11,0.138461807092613
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0219050050655904,1,2,5,156,1,0,1,11,0.133164507863243
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0229713327193222,1,2,5,156,1,0,1,11,0.132766135304267
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0247511347034873,1,2,5,156,1,0,1,11,0.135205565463751
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.026420636484849,1,2,5,156,1,0,1,11,0.154518276678659
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0192191142347734,1,2,5,156,1,0,1,11,0.108839899218358
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0151118571839779,1,2,5,156,1,0,1,11,0.0737353990837769
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0215466465248317,1,2,5,156,1,0,1,11,0.108168349609783
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0183251326651031,1,2,5,156,1,0,1,11,0.0883951784744876
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0173889655758774,1,2,5,156,1,0,1,11,0.113080257357801
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0192386463508303,1,2,5,156,1,0,1,11,0.129897057967768
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0227228933052438,1,2,5,156,1,0,1,11,0.112085511857185
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0189981869917791,1,2,5,156,1,0,1,11,0.143117184844586
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0176077183359824,1,2,5,156,1,0,1,11,0.108475353915062
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0280963623674949,1,2,5,156,1,0,1,11,0.132166963833276
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.019033680873549,1,2,5,156,1,0,1,11,0.0974518771901866
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0189384429588641,1,2,5,156,1,0,1,11,0.0700775036138261
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0217928317484644,1,2,5,156,1,0,1,11,0.10421181705737
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0163565092096788,1,2,5,156,1,0,1,11,0.108117156541481
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0138204425692265,1,2,5,156,1,0,1,11,0.0752521636546423
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0203080409013812,1,2,5,156,1,0,1,11,0.150239657224978
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0196536766707546,1,2,5,156,1,0,1,11,0.107107552075659
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0236878301381858,1,2,5,156,1,0,1,11,0.125020362353118
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.021585659420546,1,2,5,156,1,0,1,11,0.120310204376898
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0310234867470988,1,2,5,156,1,0,1,11,0.176140585524488
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.01912221621903,1,2,5,156,1,0,1,11,0.0987672369722666
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.01567672177804,1,2,5,156,1,0,1,11,0.100589118098997
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.020528639971292,1,2,5,156,1,0,1,11,0.0900672169871568
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0107486349928972,1,2,5,156,1,0,1,11,0.0470214774702883
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0299387886852034,1,2,5,156,1,0,1,11,0.163187492654288
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0207790663349632,1,2,5,156,1,0,1,11,0.116359496939959
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0169700093842581,1,2,5,156,1,0,1,11,0.0611271829476161
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0220877695307447,1,2,5,156,1,0,1,11,0.0887050283071626
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0176672558973111,1,2,5,156,1,0,1,11,0.0821993156673323
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0308524017186304,1,2,5,156,1,0,1,11,0.170528516519139
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0166116164439421,1,2,5,156,1,0,1,11,0.101455715307107
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0228424761430985,1,2,5,156,1,0,1,11,0.134675751434139
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0249461677866239,1,2,5,156,1,0,1,11,0.145395456893605
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0225050982068848,1,2,5,156,1,0,1,11,0.119135509301287
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0220697964218531,1,2,5,156,1,0,1,11,0.126987999128528
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0230067077048476,1,2,5,156,1,0,1,11,0.126209223089644
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0182775382517926,1,2,5,156,1,0,1,11,0.0778512191797565
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0197449366407472,1,2,5,156,1,0,1,11,0.103917356553296
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0213532462661732,1,2,5,156,1,0,1,11,0.119436999371382
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0189796787394662,1,2,5,156,1,0,1,11,0.0749130611546299
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0380478895900958,1,2,5,156,1,0,1,11,0.200191842749091
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0231690148322532,1,2,5,156,1,0,1,11,0.0939626802249176
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0201695973856246,1,2,5,156,1,0,1,11,0.0986812676213409
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0170081188665305,1,2,5,156,1,0,1,11,0.10810613584454
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.028275684655952,1,2,5,156,1,0,1,11,0.177043078264492
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0256268189048546,1,2,5,156,1,0,1,11,0.128764465975789
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0240598635377981,1,2,5,156,1,0,1,11,0.129007656251504
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0199402275580458,1,2,5,156,1,0,1,11,0.112534886936904
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0142398349216141,1,2,5,156,1,0,1,11,0.0853258518691015
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0232460836644067,1,2,5,156,1,0,1,11,0.148000468519586
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0201882461351145,1,2,5,156,1,0,1,11,0.126048409091046
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0367656821244481,1,2,5,156,1,0,1,11,0.175179235434765
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0194695114280688,1,2,5,156,1,0,1,11,0.0952017700521543
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0196386451108423,1,2,5,156,1,0,1,11,0.103238744662522
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.0255270889418362,1,2,5,156,1,0,1,11,0.146306259319709
"Conquet et al. in prep",2024,"Plants","Drosophyllum lusitanicum","Europe","rain","C","all","all",0.016704000810668,1,2,5,156,1,0,1,11,0.0888186836272683
