Date,Sta,Avg Temp,Max Temp,Min Temp,Avg_RH,Precip,Avg_VP,Avg Wind SP,Avg Resultant WindSP,Avg Wind Dir,Solar Rad,Avg Soil Temp,Max Soil Temp,Min Soil Temp, 
2002-01-14,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-15,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-16,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-17,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-18,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-19,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-20,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-21,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-22,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-23,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-24,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-25,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-01-26,50,4.4,14.3,-5.6,25.9,0.0,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
2002-01-27,50,8.3,16.9,-0.2,29.9,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
2002-01-28,50,11.6,15.7,7.6,25.1,0.0,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
2002-01-29,50,6.5,9.2,3.7,59.6,0.0,0.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
2002-01-30,50,3.1,7.7,-1.4,68.5,0.0,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
2002-01-31,50,-3.2,3.4,-9.9,58.1,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
2002-02-01,50,-2.3,7.6,-12.3,46.2,0.0,0.211,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-02,50,0.5,5.4,-4.4,58.2,0.0,0.375,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-03,50,3.5,8.1,-1.1,60.4,0.0,0.441,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-04,50,2.3,5.8,-1.1,64.7,0.0,0.453,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-05,50,-1.5,5.1,-8.0,63.1,0.0,0.351,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-06,50,-0.3,8.6,-9.2,40.4,0.0,0.208,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-07,50,3.0,14.1,-8.0,29.7,0.0,0.212,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-08,50,6.8,17.1,-3.5,27.0,0.0,0.265,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-09,50,0.2,6.7,-6.2,25.5,0.0,0.158,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-10,50,0.0,8.8,-8.8,31.2,0.0,0.177,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-11,50,3.0,14.1,-8.1,21.1,0.0,0.141,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-12,50,3.8,14.5,-7.0,24.2,0.0,0.203,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-13,50,3.8,11.7,-4.0,30.3,0.0,0.238,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-14,50,10.1,16.6,3.7,30.5,0.0,0.324,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-15,50,4.7,12.0,-2.7,47.2,0.0,0.390,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-16,50,6.7,17.1,-3.6,33.9,0.0,0.310,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-17,50,13.3,19.8,6.8,24.7,0.0,0.393,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-18,50,8.7,15.7,1.6,31.5,0.0,0.351,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-19,50,5.8,11.8,-0.2,43.8,0.0,0.359,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-20,50,7.6,18.3,-3.2,37.4,0.0,0.381,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-21,50,6.3,12.8,-0.1,37.7,0.0,0.342,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-22,50,6.6,17.2,-4.0,21.9,0.0,0.178,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-23,50,10.8,21.6,0.0,16.3,0.0,0.209,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-24,50,12.3,20.5,4.1,12.6,0.0,0.178,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-25,50,8.7,18.0,-0.6,14.3,0.0,0.146,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-26,50,2.2,10.2,-5.9,11.9,0.0,0.087,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-27,50,4.8,14.3,-4.7,15.5,0.0,0.123,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-02-28,50,6.5,17.6,-4.6,12.9,0.0,0.128,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-01,50,6.2,17.1,-4.6,19.8,0.0,0.184,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-02,50,-2.9,2.7,-8.6,25.4,0.0,0.116,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-03,50,-3.7,5.0,-12.5,16.1,0.0,0.070,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-04,50,0.4,12.6,-11.9,13.3,0.0,0.084,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-05,50,7.2,17.7,-3.3,9.4,0.0,0.088,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-06,50,10.2,21.4,-1.1,8.2,0.0,0.112,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-07,50,12.6,21.0,4.2,11.4,0.0,0.177,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-08,50,8.6,17.5,-0.3,24.8,0.0,0.319,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-09,50,4.6,15.8,-6.6,15.7,0.0,0.117,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-10,50,9.3,19.8,-1.3,18.8,0.0,0.254,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-11,50,11.1,18.3,3.9,19.4,0.0,0.250,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-12,50,11.4,22.7,0.2,19.0,0.0,0.244,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-13,50,16.6,26.2,7.1,16.0,0.0,0.290,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-14,50,10.4,20.0,0.7,20.3,0.0,0.282,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-15,50,4.8,13.3,-3.7,16.7,0.0,0.152,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-16,50,7.7,15.3,0.1,20.1,0.0,0.189,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-17,50,6.9,16.5,-2.8,22.5,0.0,0.182,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-18,50,6.5,16.3,-3.4,16.3,0.0,0.172,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-19,50,8.5,16.4,0.6,27.1,0.0,0.257,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-20,50,9.8,20.5,-0.9,19.2,0.0,0.218,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-21,50,12.9,23.2,2.7,20.1,0.0,0.277,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-22,50,9.5,21.3,-2.4,31.5,0.0,0.352,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-23,50,15.8,25.0,6.6,17.3,0.0,0.302,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-24,50,10.6,17.1,4.2,18.8,0.0,0.229,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-25,50,7.4,16.4,-1.6,33.3,0.0,0.325,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-26,50,9.0,19.8,-1.9,25.8,0.0,0.291,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-27,50,16.0,24.9,7.1,13.4,0.0,0.252,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-28,50,15.5,25.4,5.7,13.2,0.0,0.259,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-29,50,14.6,21.7,7.5,32.8,0.0,0.514,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-30,50,12.1,23.0,1.2,37.7,0.0,0.474,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-03-31,50,14.4,24.9,3.8,21.8,0.0,0.379,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-01,50,19.1,28.1,10.0,13.2,0.0,0.288,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-02,50,18.9,28.3,9.5,15.3,0.0,0.287,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-03,50,11.8,21.7,2.0,30.8,0.0,0.432,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-04,50,19.8,26.3,13.3,18.5,0.0,0.389,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-05,50,18.8,26.0,11.7,18.8,0.0,0.431,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-06,50,16.7,24.1,9.2,28.7,0.0,0.464,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-07,50,10.6,15.6,5.7,65.1,0.0,0.752,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-08,50,13.7,23.1,4.2,40.6,0.0,0.557,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-09,50,15.6,25.0,6.2,22.9,0.0,0.422,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-10,50,21.0,27.3,14.7,20.5,0.0,0.464,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-11,50,18.9,27.0,10.7,16.2,0.0,0.343,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-12,50,18.4,26.4,10.3,18.4,0.0,0.409,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-13,50,18.7,26.4,11.1,24.4,0.0,0.452,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-14,50,17.7,28.5,6.8,15.1,0.0,0.319,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-15,50,20.4,28.2,12.7,14.8,0.0,0.356,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-16,50,17.0,24.0,9.9,23.4,0.0,0.436,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-17,50,17.5,25.3,9.7,20.2,0.0,0.379,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-18,50,18.5,27.1,9.9,16.1,0.0,0.335,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-19,50,19.6,26.4,12.9,11.2,0.0,0.254,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-20,50,16.1,24.4,7.7,10.3,0.0,0.195,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-21,50,11.2,22.1,0.3,12.0,0.0,0.170,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-22,50,15.6,27.7,3.5,8.0,0.0,0.148,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-23,50,19.4,30.2,8.6,6.7,0.0,0.148,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-24,50,20.1,27.8,12.3,8.5,0.0,0.209,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-25,50,16.5,20.9,12.1,31.2,0.0,0.574,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-26,50,19.6,26.9,12.2,27.9,0.0,0.586,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-27,50,14.3,24.1,4.5,23.4,0.0,0.367,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-28,50,17.4,27.5,7.3,16.3,0.0,0.323,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-29,50,21.5,29.5,13.5,11.2,0.0,0.289,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-04-30,50,22.1,30.4,13.8,10.2,0.0,0.256,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-01,50,18.2,25.7,10.7,8.9,0.0,0.183,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-02,50,16.4,23.7,9.0,12.2,0.0,0.211,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-03,50,14.6,24.0,5.3,16.8,0.0,0.273,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-04,50,16.7,27.2,6.2,9.8,0.0,0.205,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-05,50,18.0,28.6,7.4,8.2,0.0,0.187,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-06,50,18.7,28.2,9.2,7.2,0.0,0.169,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-07,50,18.0,28.3,7.7,6.4,0.0,0.146,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-08,50,17.3,27.5,7.2,12.7,0.0,0.267,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-09,50,18.1,27.6,8.6,17.3,0.0,0.347,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-10,50,21.8,30.4,13.1,9.7,0.0,0.263,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-11,50,20.9,30.6,11.2,9.9,0.0,0.249,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-12,50,17.3,24.6,9.9,17.0,0.0,0.340,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-13,50,18.0,26.1,9.8,26.9,0.0,0.499,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-14,50,21.2,28.4,14.0,29.8,0.0,0.688,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-15,50,20.8,30.2,11.4,24.1,0.0,0.522,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-16,50,20.0,30.2,9.8,10.2,0.0,0.257,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-17,50,21.1,29.4,12.8,31.6,0.0,0.739,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-18,50,21.5,29.8,13.1,34.3,0.0,0.769,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-19,50,21.1,29.7,12.5,37.7,0.0,0.835,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-20,50,19.9,28.2,11.5,40.2,0.0,0.874,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-21,50,21.7,29.8,13.7,15.6,0.0,0.413,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-22,50,18.3,28.5,8.2,10.0,0.0,0.203,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-23,50,20.4,28.3,12.4,9.6,0.0,0.229,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-24,50,18.5,28.2,8.8,11.3,0.0,0.255,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-25,50,18.3,28.5,8.1,22.7,0.0,0.470,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-26,50,22.4,29.9,14.9,18.5,0.0,0.487,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-27,50,20.7,28.5,12.8,26.7,0.0,0.617,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-28,50,21.9,31.6,12.3,15.5,0.0,0.416,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-29,50,24.2,33.7,14.8,13.8,0.0,0.414,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-30,50,26.0,36.6,15.4,10.9,0.0,0.423,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-05-31,50,29.5,37.5,21.4,12.2,0.0,0.513,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-01,50,29.8,36.4,23.1,16.6,0.0,0.646,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-02,50,26.6,33.9,19.2,12.8,0.0,0.461,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-03,50,23.9,33.1,14.6,12.7,0.0,0.395,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-04,50,22.1,27.9,16.4,19.0,0.0,0.493,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-05,50,20.8,28.1,13.6,33.7,0.0,0.788,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-06,50,25.1,31.7,18.4,24.8,0.0,0.734,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-07,50,25.9,32.9,18.9,27.0,0.0,0.826,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-08,50,27.8,34.8,20.7,21.5,0.0,0.726,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-09,50,25.8,35.0,16.6,14.8,0.0,0.522,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-10,50,25.7,34.1,17.3,10.0,0.0,0.337,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-11,50,26.5,35.1,17.8,10.7,0.0,0.373,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-12,50,26.9,35.2,18.5,11.2,0.0,0.414,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-13,50,26.6,36.1,17.0,10.4,0.0,0.369,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-14,50,25.5,31.8,19.3,44.5,0.6,1.293,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-15,50,28.8,37.0,20.5,21.0,0.0,0.691,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-16,50,26.3,36.1,16.4,15.7,0.0,0.490,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-17,50,26.7,36.7,16.7,11.1,0.0,0.374,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-18,50,26.8,37.4,16.3,6.4,0.0,0.255,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-19,50,28.6,37.0,20.3,7.3,0.0,0.297,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-20,50,27.7,37.3,18.1,20.7,5.4,0.678,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-21,50,26.2,34.3,18.0,35.2,0.0,1.097,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-22,50,29.0,35.1,22.9,29.5,0.0,1.052,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-23,50,28.0,36.7,19.3,28.2,0.9,0.990,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-24,50,29.4,36.8,22.0,14.5,0.0,0.551,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-25,50,27.8,36.9,18.8,14.1,0.0,0.536,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-26,50,28.3,36.6,20.1,17.9,0.0,0.653,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-27,50,27.6,36.6,18.5,21.2,0.0,0.726,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-28,50,26.8,36.0,17.7,26.1,0.0,0.840,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-29,50,26.7,35.9,17.4,22.3,0.0,0.726,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-06-30,50,31.1,38.8,23.4,16.4,0.0,0.660,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-01,50,29.7,38.2,21.2,15.2,0.0,0.614,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-02,50,29.8,39.2,20.3,16.7,0.0,0.675,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-03,50,28.2,35.6,20.9,22.7,0.0,0.827,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-04,50,24.5,33.2,15.7,35.5,0.0,0.979,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-05,50,23.8,31.5,16.0,30.6,0.0,0.895,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-06,50,24.9,29.7,20.1,29.0,0.0,0.932,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-07,50,24.7,31.9,17.5,50.8,11.9,1.404,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-08,50,24.9,29.9,19.9,51.3,0.0,1.488,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-09,50,27.2,33.7,20.6,39.9,0.0,1.277,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-10,50,24.9,31.3,18.4,41.9,0.0,1.230,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-11,50,24.8,32.9,16.7,46.2,5.5,1.274,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-12,50,25.0,34.3,15.8,36.8,0.0,1.066,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-13,50,27.7,36.5,18.8,23.2,0.0,0.803,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-14,50,27.6,34.6,20.6,31.6,0.0,1.025,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-15,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
2002-07-16,50,-999.0,-999.0,-999.0,-999.0,-999.0,-999.000,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0 
