"species","study.doi","year.of.publication","group","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"Pinus pinaster","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000114942157188407,0,12.5,4,21,0,0,1,22,0.0610069715583891
"Pinus pinaster","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",3.12013621236836e-05,1,12.5,4,21,0,0,1,22,0.0161407702452192
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000219119924893772,1,22.5,4,21,0,0,1,22,0.0853367446785465
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000219119924893772,1,22.5,4,21,0,0,1,22,0.0853367446785465
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000266995101405197,0,22.5,4,21,0,0,1,22,0.0978573253496884
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000219119924893772,1,22.5,4,21,0,0,1,22,0.0853367446785465
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00847701709511757,1,22.5,4,21,0,0,1,22,0.0621935109683584
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000219119924893772,1,22.5,4,21,0,0,1,22,0.0853367446785465
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000266995070103692,0,22.5,4,21,0,0,1,22,0.0978573065523034
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00847701709511757,1,22.5,4,21,0,0,1,22,0.0621935109683584
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00485641718256306,0,22.5,4,21,0,0,1,22,0.0389764284039946
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000219119924893772,1,22.5,4,21,0,0,1,22,0.0853367446785465
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00847701709511757,1,22.5,4,21,0,0,1,22,0.0621935109683584
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00485641718256306,0,22.5,4,21,0,0,1,22,0.0389764284039946
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00485641718256306,0,22.5,4,21,0,0,1,22,0.0389764284039946
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000266995070103692,0,22.5,4,21,0,0,1,22,0.0978573065523034
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00485641718256306,0,22.5,4,21,0,0,1,22,0.0389764284039946
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000266995070103692,0,22.5,4,21,0,0,1,22,0.0978573065523034
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00485641718256306,0,22.5,4,21,0,0,1,22,0.0389764284039946
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00847701709511757,1,22.5,4,21,0,0,1,22,0.0621935109683584
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000266995070103692,0,22.5,4,21,0,0,1,22,0.0978573065523034
"Pinus pinea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00847701709511757,1,22.5,4,21,0,0,1,22,0.0621935109683584
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",9.91435428125631e-05,1,27.5,4,21,0,0,1,22,0.0556464062520473
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",7.14433912371738e-05,0,27.5,4,21,0,0,1,22,0.0405676902313898
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",7.1437902529048e-05,0,27.5,4,21,0,0,1,22,0.0405643476674492
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00808768249084831,1,27.5,4,21,0,0,1,22,0.065553794585339
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",9.91435428125631e-05,1,27.5,4,21,0,0,1,22,0.0556464062520473
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",9.91435428125631e-05,1,27.5,4,21,0,0,1,22,0.0556464062520473
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00808768249084831,1,27.5,4,21,0,0,1,22,0.065553794585339
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",9.91435428125631e-05,1,27.5,4,21,0,0,1,22,0.0556464062520473
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00449842316311775,0,27.5,4,21,0,0,1,22,0.0359279967450298
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",7.1437902529048e-05,0,27.5,4,21,0,0,1,22,0.0405643476674492
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00808768249084831,1,27.5,4,21,0,0,1,22,0.065553794585339
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",9.91435428125631e-05,1,27.5,4,21,0,0,1,22,0.0556464062520473
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00449842316311775,0,27.5,4,21,0,0,1,22,0.0359279967450298
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",7.1437902529048e-05,0,27.5,4,21,0,0,1,22,0.0405643476674492
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00449842316311775,0,27.5,4,21,0,0,1,22,0.0359279967450298
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00449842316311775,0,27.5,4,21,0,0,1,22,0.0359279967450298
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",7.1437902529048e-05,0,27.5,4,21,0,0,1,22,0.0405643476674492
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00808768249084831,1,27.5,4,21,0,0,1,22,0.065553794585339
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00808768249084831,1,27.5,4,21,0,0,1,22,0.065553794585339
"Pinus sylvestris","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00449842316311775,0,27.5,4,21,0,0,1,22,0.0359279967450298
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000137533146330417,0,15,4,21,0,0,1,22,0.0814075316770729
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00898523175745578,1,15,4,21,0,0,1,22,0.0721720944547037
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000137521928956697,0,15,4,21,0,0,1,22,0.0814011823902475
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.00011723956420434,1,15,4,21,0,0,1,22,0.0689740728783057
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00898523175745578,1,15,4,21,0,0,1,22,0.0721720944547037
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.00011723956420434,1,15,4,21,0,0,1,22,0.0689740728783057
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00898523175745578,1,15,4,21,0,0,1,22,0.0721720944547037
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.00011723956420434,1,15,4,21,0,0,1,22,0.0689740728783057
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.00011723956420434,1,15,4,21,0,0,1,22,0.0689740728783057
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000137521928956697,0,15,4,21,0,0,1,22,0.0814011823902475
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00648090477805677,0,15,4,21,0,0,1,22,0.0507124347379966
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.00011723956420434,1,15,4,21,0,0,1,22,0.0689740728783057
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000137521928956697,0,15,4,21,0,0,1,22,0.0814011823902475
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00898523175745578,1,15,4,21,0,0,1,22,0.0721720944547037
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00648090477805677,0,15,4,21,0,0,1,22,0.0507124347379966
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000137521928956697,0,15,4,21,0,0,1,22,0.0814011823902475
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00648090477805677,0,15,4,21,0,0,1,22,0.0507124347379966
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00898523175745578,1,15,4,21,0,0,1,22,0.0721720944547037
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00648090477805677,0,15,4,21,0,0,1,22,0.0507124347379966
"Pinus uncinata","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.00648090477805677,0,15,4,21,0,0,1,22,0.0507124347379966
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0119596554700889,0,30,4,21,0,0,1,22,0.0948075184144823
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0172354419134017,1,30,4,21,0,0,1,22,0.137905109433584
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0119596554700889,0,30,4,21,0,0,1,22,0.0948075184144823
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0172354419134017,1,30,4,21,0,0,1,22,0.137905109433584
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",4.75608615918023e-05,0,30,4,21,0,0,1,22,0.0244662563133666
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",5.6135109340161e-05,1,30,4,21,0,0,1,22,0.0287362277295005
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",4.75608074458935e-05,0,30,4,21,0,0,1,22,0.0244662254752391
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",5.6135109340161e-05,1,30,4,21,0,0,1,22,0.0287362277295005
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0172354419134017,1,30,4,21,0,0,1,22,0.137905109433584
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0119596554700889,0,30,4,21,0,0,1,22,0.0948075184144823
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0172354419134017,1,30,4,21,0,0,1,22,0.137905109433584
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",4.75608615918023e-05,0,30,4,21,0,0,1,22,0.0244662563133666
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",5.6135109340161e-05,1,30,4,21,0,0,1,22,0.0287362277295005
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0172354419134017,1,30,4,21,0,0,1,22,0.137905109433584
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0119596554700889,0,30,4,21,0,0,1,22,0.0948075184144823
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",4.75608615918023e-05,0,30,4,21,0,0,1,22,0.0244662563133666
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0119596554700889,0,30,4,21,0,0,1,22,0.0948075184144823
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",4.75608615918023e-05,0,30,4,21,0,0,1,22,0.0244662563133666
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",5.6135109340161e-05,1,30,4,21,0,0,1,22,0.0287362277295005
"Quercus faginea","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",5.6135109340161e-05,1,30,4,21,0,0,1,22,0.0287362277295005
"Quercus ilex","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0190181035112278,1,30,4,21,0,0,1,22,0.149166512944909
"Quercus ilex","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000185577645922484,1,30,4,21,0,0,1,22,0.0934489019269072
"Quercus ilex","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000185577645922484,1,30,4,21,0,0,1,22,0.0934489019269072
"Quercus ilex","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000185577645922484,1,30,4,21,0,0,1,22,0.0934489019269072
"Quercus ilex","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0190181035112278,1,30,4,21,0,0,1,22,0.149166512944909
"Quercus ilex","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",0.000185577645922484,1,30,4,21,0,0,1,22,0.0934489019269072
"Quercus ilex","10.1093/jpe/rtw081","2016","Plants","Europe","Precipitation","C","all","all",6.34143282542146e-05,0,30,4,21,0,0,1,22,0.0323704412353936
"Quercus ilex","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0190181035112278,1,30,4,21,0,0,1,22,0.149166512944909
"Quercus ilex","10.1093/jpe/rtw081","2016","Plants","Europe","Temperature","C","all","all",0.0190181035112278,1,30,4,21,0,0,1,22,0.149166512944909
