"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","gen.time","n.vr","n.pam","dens","biotic_interactions"
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.484614519892688,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.470494583149994,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.04645041316268,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.418752002941685,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.650185983460852,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.432572400488974,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.558704056439631,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.26407181453451,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.484614519892688,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.470494583149994,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.04645041316268,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.418752002941685,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.650185983460852,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.432572400488974,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.566323717382508,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",1.26407181453451,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.484614519892688,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.470494583149994,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.04645041316268,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.418752002941685,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.650185983460852,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.432572400488974,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.737866560740091,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.26407181453451,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.484614519892688,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.256222041914655,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.04645041316268,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.418752002941685,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.650185983460852,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.209483083602102,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.831374143424833,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",1.26407181453451,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.484614519892688,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.224603439675028,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.862322540185953,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.418752002941685,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.650185983460852,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.515695137060772,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.596139270663514,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",1.26407181453451,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.484614519892688,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.224603439675028,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.862322540185953,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.418752002941685,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.666796227211946,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.671908046649153,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",0.752293693189726,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","fecundity",1.24296453746166,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.710978920353702,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Tbr","C","adult","survival",0.484614519892688,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.35724108008961,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.326123299832159,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.376527145114518,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.424248411596445,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.481709899794545,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.43322821205833,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.557225961286857,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.627984557841037,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.387340876431306,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.326123299832159,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.376527145114518,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.500030667892907,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.481709899794545,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.309787080922711,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.601232455186893,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.627984557841037,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.387340876431306,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.333902724847136,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.416839069205516,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.500030667892907,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.481709899794545,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.301011489807639,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.571722675789039,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.627984557841037,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.381945249680853,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.254055666831963,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.363226230095843,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.481709899794545,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.400970552428706,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.358034398542005,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.590996830073998,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.416600337524537,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.443607873373385,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.263044862935805,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.481709899794545,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.324749097469474,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.590996830073998,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.439468937408376,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.385364976317496,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.263044862935805,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.685958516356799,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.273104520852698,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.590996830073998,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.439468937408376,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.385364976317496,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.263044862935805,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.685958516356799,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.307489965837331,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.590996830073998,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.439468937408376,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.385364976317496,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.263044862935805,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.685958516356799,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.396305828506736,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.590996830073998,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.437563370713146,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.385364976317496,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.263044862935805,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.559321070631794,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.32486216551277,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.590996830073998,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.372517653903666,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.279787200577779,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.263044862935805,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.451002022788174,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.478708293862216,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.354488944145339,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.361035855414842,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.590996830073998,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.372517653903666,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.279787200577779,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.263044862935805,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.510741425127872,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.418671054395799,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.370889568575187,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","survival",0.308590097339566,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.590996830073998,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pbr","C","adult","fecundity",0.315813038917015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Linaria cannabina","Europe","Pwn","C","juvenile","survival",0.497856265206563,1,3,15,0,0
