"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","gen.time","n.vr","n.pam","dens","biotic_interactions"
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0315015482000047,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0399763744737847,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0449191801937824,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0870203760812938,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.060052008191831,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0332218998764659,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.015851209111006,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0706977677465543,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0332416162582036,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0315015482000047,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0260162366381799,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0449191801937824,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.112862916463374,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0420791764860743,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0337735210482785,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.015851209111006,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0706977677465543,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0495021136199422,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0315015482000047,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0300138535798786,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0384693529427581,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0999829758069176,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0552300274077865,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0459295553396402,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0298230446346484,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0448618431804464,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0495021136199422,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0315015482000047,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0416821475911829,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0435513509545296,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0455903356224304,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0552300274077865,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0491317839423869,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0189014210440381,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0448618431804464,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0477732976310486,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.02989173625043,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0934045827016596,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0435513509545296,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0511350067666743,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0559693099218465,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0289492604581897,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0207759969778625,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0448618431804464,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0688276099173002,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0316471987787544,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0673625855326592,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0513075457160884,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0847231466333478,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0547179507107612,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0289492604581897,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0207759969778625,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0420220332659536,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0908088836438985,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0283951944911626,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0455878188570925,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0671140360619095,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0477170699112585,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.060932576580951,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0422583530523934,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0361120549949091,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0417118896546761,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0612503666721297,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0274680931451946,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0485900438164303,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","fecundity",0.0372726149340515,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.0477170699112585,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Tbr","C","adult","survival",0.054904351389764,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0611193475169796,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0759624603742595,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0319481787770355,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0577404952876022,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0454703580056986,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.1096885896395,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0385266981742744,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0914276330289582,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0526687010192715,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0611193475169796,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0433922143653917,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0270551315333486,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0614648369531111,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0427457689564463,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.121893249962986,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.036584179031746,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0426731525688572,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0650595586641591,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0611193475169796,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0328986261363527,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0437179430313016,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0844324027599359,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0464164705107808,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0534065510347478,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0375214581267018,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0435522134498948,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0578697520476686,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0611193475169796,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0336848701431421,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0331207204709965,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.113903824895865,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0431333627751673,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0351523711208015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0501204457536449,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0473175774235585,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.091637249957938,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0599010684118331,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0376684833302286,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0365545564541161,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0781973058561429,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0472206929613148,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0351523711208015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0335831425702519,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0473175774235585,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.110437294853022,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0466512335630544,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0379549771204718,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0365545564541161,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0781973058561429,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0708860660694864,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0351523711208015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0407224933243113,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0416827548495646,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0922639788160344,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0526993083905785,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0419122235282927,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0418515271424835,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0421030454374664,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0708860660694864,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0351523711208015,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0553275800189595,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.048841155250706,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.041372366912062,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0526993083905785,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0546832999649226,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0253231048299523,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0421030454374664,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0669545423140957,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0312408516046669,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0639788698728176,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.048841155250706,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0596924019636798,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0558093797448032,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0382421396328936,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.025982208461548,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0421030454374664,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0590067248793289,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0361031115120618,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0464328120304848,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0609509703910072,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0846075973705833,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0581316181626486,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0382421396328936,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.025982208461548,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0426833107318711,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0871280157699767,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0292086644651548,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0484208443216472,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0673151125370352,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0672017231081392,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0522644290377959,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.036116292399859,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0324711749231533,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0512639058778238,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0611156578891972,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.041721422348089,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0497039319540205,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","survival",0.0384203157080896,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.0672017231081392,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pbr","C","adult","fecundity",0.059648768800837,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pwn","C","juvenile","survival",0.000709744678923455,1,3,15,0,0
"10.1098/rstb.2022.0194",2023,"Birds","Sitta europaea","Europe","Pwn","C","juvenile","survival",6.19202440912221e-05,1,3,15,0,0
