"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","l_ratio"
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0794650156515711,0,4.6,1,4,1,1,0,8,0.227781636883205
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0740356603432209,0,4.6,1,4,1,1,0,8,0.212404491943148
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0643457878053206,0,4.6,1,4,1,1,0,8,0.185965839411761
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0696057576750886,0,4.6,1,4,1,1,0,8,0.20128872840321
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0576096560656476,0,4.6,1,4,1,1,0,8,0.164406682327973
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0792925160662587,0,4.6,1,4,1,1,0,8,0.232740997063442
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.078032236940716,0,4.6,1,4,1,1,0,8,0.229972323297914
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0606563634988325,0,4.6,1,4,1,1,0,8,0.175691544683687
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0781167922442842,0,4.6,1,4,1,1,0,8,0.225309226423944
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0685501606273967,0,4.6,1,4,1,1,0,8,0.194856493051559
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0779019342210397,0,4.6,1,4,1,1,0,8,0.223284250348455
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0458054630545482,0,4.6,1,4,1,1,0,8,0.130929905290763
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.060461963874894,0,4.6,1,4,1,1,0,8,0.17259671623965
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0717349336470889,0,4.6,1,4,1,1,0,8,0.20820644527544
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0756738226478731,0,4.6,1,4,1,1,0,8,0.218240386216743
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0758273673220453,0,4.6,1,4,1,1,0,8,0.219978881199974
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0742688556977834,0,4.6,1,4,1,1,0,8,0.213095072480914
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0791203746327047,0,4.6,1,4,1,1,0,8,0.226681490256246
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0714395231041955,0,4.6,1,4,1,1,0,8,0.206689343370873
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0689656199377548,0,4.6,1,4,1,1,0,8,0.196704545809102
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0695143183925126,0,4.6,1,4,1,1,0,8,0.199636672556411
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0704350375979369,0,4.6,1,4,1,1,0,8,0.201905693297869
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0609660562232027,0,4.6,1,4,1,1,0,8,0.172224589758224
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0679486043479242,0,4.6,1,4,1,1,0,8,0.195533514558922
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0703558511372314,0,4.6,1,4,1,1,0,8,0.203837670264151
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0612857245408646,0,4.6,1,4,1,1,0,8,0.175942287838559
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0728788234674533,0,4.6,1,4,1,1,0,8,0.210380335576773
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0459591004984072,0,4.6,1,4,1,1,0,8,0.132200742093721
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0774763571399237,0,4.6,1,4,1,1,0,8,0.221822485477133
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0594047453916806,0,4.6,1,4,1,1,0,8,0.169515260652244
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0781620487203751,0,4.6,1,4,1,1,0,8,0.224144435007119
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0622336974559156,0,4.6,1,4,1,1,0,8,0.179586964031142
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.077042218987784,0,4.6,1,4,1,1,0,8,0.22203402052585
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0771225073178965,0,4.6,1,4,1,1,0,8,0.221811765735755
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0582086705027803,0,4.6,1,4,1,1,0,8,0.164292511103725
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0516824233759295,0,4.6,1,4,1,1,0,8,0.147259161412247
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0780115298865433,0,4.6,1,4,1,1,0,8,0.224424705931526
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0624942755500562,0,4.6,1,4,1,1,0,8,0.179326733336261
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0669436510510663,0,4.6,1,4,1,1,0,8,0.191344169908548
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.064073108011485,0,4.6,1,4,1,1,0,8,0.18412409828401
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0543507717092065,0,4.6,1,4,1,1,0,8,0.153105641207381
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0656684715363437,0,4.6,1,4,1,1,0,8,0.190362306608991
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0753913902578444,0,4.6,1,4,1,1,0,8,0.219132503665294
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0690630320484845,0,4.6,1,4,1,1,0,8,0.195925717448491
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0836909721438123,0,4.6,1,4,1,1,0,8,0.246022019127655
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0674823582776488,0,4.6,1,4,1,1,0,8,0.192358747833798
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0766585537723519,0,4.6,1,4,1,1,0,8,0.219025667054335
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0831811912329691,0,4.6,1,4,1,1,0,8,0.242567059721398
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0685767466509797,0,4.6,1,4,1,1,0,8,0.199341722403421
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0749549066220013,0,4.6,1,4,1,1,0,8,0.214031545833202
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0700291305617802,0,4.6,1,4,1,1,0,8,0.201583470791654
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0734969447279837,0,4.6,1,4,1,1,0,8,0.21081639032083
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0648390618570313,0,4.6,1,4,1,1,0,8,0.186433249757774
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0716298736681288,0,4.6,1,4,1,1,0,8,0.204361154198075
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0675518949234197,0,4.6,1,4,1,1,0,8,0.191777681494508
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0710677753228393,0,4.6,1,4,1,1,0,8,0.201512121148844
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0653033034250494,0,4.6,1,4,1,1,0,8,0.184072667807986
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0606991963328647,0,4.6,1,4,1,1,0,8,0.175504654651605
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0774981191679159,0,4.6,1,4,1,1,0,8,0.22637946645908
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0636856171391986,0,4.6,1,4,1,1,0,8,0.181419051439782
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0652642213117164,0,4.6,1,4,1,1,0,8,0.1858622035084
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0730721692649824,0,4.6,1,4,1,1,0,8,0.206657744387493
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0817069448570491,0,4.6,1,4,1,1,0,8,0.234018105111538
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0709768130848703,0,4.6,1,4,1,1,0,8,0.205572800636572
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0545170810254936,0,4.6,1,4,1,1,0,8,0.154473689039677
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0748530019596967,0,4.6,1,4,1,1,0,8,0.216542734684598
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0580231170459618,0,4.6,1,4,1,1,0,8,0.165525400057287
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0813893389470105,0,4.6,1,4,1,1,0,8,0.236373907295077
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0813075252048734,0,4.6,1,4,1,1,0,8,0.236554623816796
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.052817715774688,0,4.6,1,4,1,1,0,8,0.150712023626908
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0774679659372511,0,4.6,1,4,1,1,0,8,0.223119589175665
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.065008640144009,0,4.6,1,4,1,1,0,8,0.183640493095529
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0739788442525581,0,4.6,1,4,1,1,0,8,0.212914686241202
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0598595329227178,0,4.6,1,4,1,1,0,8,0.169588196413646
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0714839886836217,0,4.6,1,4,1,1,0,8,0.206273630351275
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0713874884780473,0,4.6,1,4,1,1,0,8,0.203939836880581
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.067109940643452,0,4.6,1,4,1,1,0,8,0.192076333176928
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0730449433424243,0,4.6,1,4,1,1,0,8,0.209415454453478
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0689820929165357,0,4.6,1,4,1,1,0,8,0.199389961733267
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0777379916460117,0,4.6,1,4,1,1,0,8,0.224815713342604
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0756447411463007,0,4.6,1,4,1,1,0,8,0.216730773396479
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0641785696422531,0,4.6,1,4,1,1,0,8,0.180809283803804
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0659926592794061,0,4.6,1,4,1,1,0,8,0.189172589657055
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0642104550497019,0,4.6,1,4,1,1,0,8,0.18511383806622
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0729661103262716,0,4.6,1,4,1,1,0,8,0.210360940495733
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0638277312101518,0,4.6,1,4,1,1,0,8,0.181812582050641
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0761603997671123,0,4.6,1,4,1,1,0,8,0.219623952334284
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0505703798685904,0,4.6,1,4,1,1,0,8,0.14755903790419
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0546877328371367,1,4.6,1,4,1,1,0,8,0.158103734289862
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0325690388309805,1,4.6,1,4,1,1,0,8,0.0886160987332154
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0552365031127859,1,4.6,1,4,1,1,0,8,0.155899429922046
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0488422024818376,1,4.6,1,4,1,1,0,8,0.136262525037
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0469946935877713,1,4.6,1,4,1,1,0,8,0.13022299984256
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0354096587129336,1,4.6,1,4,1,1,0,8,0.0982405460600742
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0391171658847531,1,4.6,1,4,1,1,0,8,0.110485822131198
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0483462712796503,1,4.6,1,4,1,1,0,8,0.139619191293408
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0222334027792671,1,4.6,1,4,1,1,0,8,0.0631810654455744
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0433114417842375,1,4.6,1,4,1,1,0,8,0.121252256581063
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0554285651322099,1,4.6,1,4,1,1,0,8,0.156155782382085
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0564584400136457,1,4.6,1,4,1,1,0,8,0.158101908195362
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0510591819955097,1,4.6,1,4,1,1,0,8,0.141369832241059
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0411805476063183,1,4.6,1,4,1,1,0,8,0.113334744853831
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0348427001457063,1,4.6,1,4,1,1,0,8,0.0977956840354101
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0457640687105469,1,4.6,1,4,1,1,0,8,0.128593860028185
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0307543881996871,1,4.6,1,4,1,1,0,8,0.0855882060727903
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0720981636543871,1,4.6,1,4,1,1,0,8,0.210320389480975
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0620555352802468,1,4.6,1,4,1,1,0,8,0.179420299084409
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0334675008478326,1,4.6,1,4,1,1,0,8,0.0942147919124563
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0536130103581439,1,4.6,1,4,1,1,0,8,0.149720694620256
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0433797718377111,1,4.6,1,4,1,1,0,8,0.119631735998903
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0535091353722191,1,4.6,1,4,1,1,0,8,0.148815087066548
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0247207470207269,1,4.6,1,4,1,1,0,8,0.0692970990939807
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0244383206265864,1,4.6,1,4,1,1,0,8,0.0670325107021373
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0636836020471627,1,4.6,1,4,1,1,0,8,0.183718716405407
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0397707570394216,1,4.6,1,4,1,1,0,8,0.109503620217226
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0592980729962424,1,4.6,1,4,1,1,0,8,0.168981737222387
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0557687151694698,1,4.6,1,4,1,1,0,8,0.15670450113248
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0607928179010553,1,4.6,1,4,1,1,0,8,0.169990077544473
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0590844897303989,1,4.6,1,4,1,1,0,8,0.168957598062152
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0350016985813553,1,4.6,1,4,1,1,0,8,0.0955525213133457
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0430623243690765,1,4.6,1,4,1,1,0,8,0.119993485013613
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0331115737363601,1,4.6,1,4,1,1,0,8,0.0905166519376577
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.024344064904508,1,4.6,1,4,1,1,0,8,0.0656922197483582
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0328941270809811,1,4.6,1,4,1,1,0,8,0.0906688133082379
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0507181253418471,1,4.6,1,4,1,1,0,8,0.143506964472696
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0509126690738761,1,4.6,1,4,1,1,0,8,0.14493516555115
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0407733241392739,1,4.6,1,4,1,1,0,8,0.112988034580333
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0185370764043405,1,4.6,1,4,1,1,0,8,0.0520182649830255
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0469706113165354,1,4.6,1,4,1,1,0,8,0.129101414203489
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0240535939594786,1,4.6,1,4,1,1,0,8,0.0658664826862511
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0427802450070136,1,4.6,1,4,1,1,0,8,0.116859953121326
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0470018020338583,1,4.6,1,4,1,1,0,8,0.133953590860632
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0483827075986063,1,4.6,1,4,1,1,0,8,0.134335031324219
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.043925657825951,1,4.6,1,4,1,1,0,8,0.120901875248904
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0215281245315214,1,4.6,1,4,1,1,0,8,0.0581588053733538
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0264649188122442,1,4.6,1,4,1,1,0,8,0.0737158179246247
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0420694854390882,1,4.6,1,4,1,1,0,8,0.115239534052709
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0367165320290284,1,4.6,1,4,1,1,0,8,0.102156293572758
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0351620916389714,1,4.6,1,4,1,1,0,8,0.0966402647706284
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0427070473128276,1,4.6,1,4,1,1,0,8,0.119832715573971
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.00952844860662329,1,4.6,1,4,1,1,0,8,0.0254518609277191
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0467881496589118,1,4.6,1,4,1,1,0,8,0.132965693122829
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0519059762968687,1,4.6,1,4,1,1,0,8,0.146758784696104
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0354512510078344,1,4.6,1,4,1,1,0,8,0.0964663701941446
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.068193905715355,1,4.6,1,4,1,1,0,8,0.196388705473928
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0296798456097923,1,4.6,1,4,1,1,0,8,0.0807627801300555
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0564578496709175,1,4.6,1,4,1,1,0,8,0.157344662928346
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0598722580184636,1,4.6,1,4,1,1,0,8,0.169430603935625
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0508886712907537,1,4.6,1,4,1,1,0,8,0.1454477817616
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0499805200630541,1,4.6,1,4,1,1,0,8,0.138364585292825
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0491267978291585,1,4.6,1,4,1,1,0,8,0.138133558865421
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0432866285144377,1,4.6,1,4,1,1,0,8,0.119349228486675
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0513256821709358,1,4.6,1,4,1,1,0,8,0.145566302392205
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.035340854629683,1,4.6,1,4,1,1,0,8,0.096147642339349
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0294406507217175,1,4.6,1,4,1,1,0,8,0.0797674399100323
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0339197126541672,1,4.6,1,4,1,1,0,8,0.09180945995216
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0339773927387593,1,4.6,1,4,1,1,0,8,0.0923542362029093
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0364074139300558,1,4.6,1,4,1,1,0,8,0.102563694627948
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0567186223953493,1,4.6,1,4,1,1,0,8,0.161475367328755
"10.1098/rspb.2022.1494","2023","Plants","Cistus libanotis","Europe","rain","C","all","all",0.0286000812675018,1,4.6,1,4,1,1,0,8,0.0780868389642783
